,movieId,all features
19830,58534,Drama   LionelBaier 
19831,59016,Crime Drama Thriller   JamesEllroy 
19832,59366,Drama Romance   MelissaMartin 
19833,59727,Horror Thriller   BryanBertino 
19834,59988,Comedy   PaulSapiano 
19835,66330,Drama   RobertFrost 
19836,68044,Crime Drama Film-Noir    
19837,68442,Comedy Drama   DerickMartini 
19838,68489,Documentary   OskariPastila 
19839,69253,Comedy Romance   KenRance 
19840,69509,Action Adventure Drama Horror Thriller    
19841,71178,Drama    
19842,72880,Drama    
19843,74095,Animation Fantasy Horror Sci-Fi    
19844,74327,Comedy Drama   RémiBezançon 
19845,74621,Drama   DavidBrind 
19846,75820,Drama Film-Noir Thriller    
19847,76111,Drama Mystery   AsgharFarhadi 
19848,78103,Drama War   RoméoDallaire 
19849,79276,Comedy Fantasy Mystery    
19850,80185,Documentary   JoshFox 
19851,80456,Horror Mystery Thriller    
19852,80566,Comedy    
19853,85259,Animation Children    
19854,86059,Animation Children Comedy   CincoPaul 
19855,86852,Drama   KyleKillen 
19856,88642,Drama Fantasy Romance   SergeiBodrov 
19857,88652,Drama   JoséLuisCuerda 
19858,89190,Action Adventure Fantasy   ThomasDeanDonnelly 
19859,90237,Documentary   AstraTaylor 
19860,92184,Horror Thriller    
19861,92639,Drama    
19862,92787,Drama   LaviniaCurrier 
19863,95773,Adventure Animation Horror Sci-Fi Thriller   YujiIwahara 
19864,97177,Comedy   JerrySeinfeld 
19865,97256,Comedy Romance   AlfonsoCuarón 
19866,97326,Crime Drama   PlanB 
19867,97722,Horror Thriller   VictorSalva 
19868,100591,Drama Romance    
19869,101827,Comedy    
19870,102028,Documentary IMAX   StephenJudson 
19871,102373,Drama    
19872,103206,Thriller   EverardoGout 
19873,103645,Horror Sci-Fi    
19874,103842,Drama   AlgimantasPuipa 
19875,104608,Horror   JaceAnderson 
19876,105176,Horror Thriller   MichaelbrentCollings 
19877,105492,Crime Drama Thriller   ChrisFisher 
19878,107447,Comedy Crime   QuentinDupieux 
19879,109457,Comedy   SylvainEstibal 
19880,110372,Comedy    
19881,112913,Animation Comedy Musical   AubreyPowell 
19882,113717,Comedy Horror    
19883,114240,Adventure Animation Children Comedy Fantasy   ChinamiNamba 
19884,114246,Action Crime Mystery Thriller   LawrenceBlock 
19885,115939,Animation Children   MauriKunnas 
19886,116291,Drama    
19887,116493,Drama Horror Thriller   HatemKhraiche 
19888,116766,Drama    
19889,117113,Comedy Crime Mystery Thriller    
19890,117578,Comedy   TorstenKünstler 
19891,122310,Action Comedy Western    
19892,123824,Action Drama Mystery    
19893,124965,Comedy    
19894,126146,Drama   AndrewNeel 
19895,128598,Comedy    
19896,128688,Drama Romance   KirstenBonnénRask 
19897,129933,Documentary   NiccolòBassetti 
19898,131080,Animation Children Fantasy Musical Romance   DanBerendsen 
19899,344,Comedy   JackBernstein 
19900,349,Action Crime Drama Thriller   TomClancy 
19901,424,Drama   RonShelton 
19902,657,Comedy Drama   GrayHofmeyr 
19903,975,Comedy Musical    
19904,1184,Comedy Drama   EnzoMonteleone 
19905,1285,Comedy    
19906,1658,Romance Thriller   JohnHodge 
19907,1693,Drama Mystery   DavidFranzoni 
19908,1728,Drama   SharmanMacdonald 
19909,2264,Comedy Crime    
19910,2303,Drama Musical    
19911,2388,Drama Romance   FerzanOzpetek 
19912,2773,Drama   OlivierAssayas 
19913,3378,Drama   VolkerSchlöndorff 
19914,3623,Action Adventure Thriller   BruceGeller 
19915,3883,Comedy Drama   ChiMuoiLo 
19916,4165,Comedy Drama Romance   ElenaSoarez 
19917,4514,Horror    
19918,4597,Action Drama Mystery    
19919,4737,Drama   ÉvaGárdos 
19920,4745,Drama   WilliamShakespeare 
19921,4800,Action Adventure Drama Romance Thriller    
19922,4984,Comedy Drama Fantasy    
19923,5011,Drama Romance   SebastianFaulks 
19924,5351,Comedy Drama   YoHenmi 
19925,6007,Comedy   SteveGuttenberg 
19926,6238,Comedy Drama Romance    
19927,6475,Comedy   MitchelKatlin 
19928,6492,Crime Drama   PavelLungin 
19929,6661,Documentary   MichaelApted 
19930,7091,Comedy    
19931,7235,Action Comedy Crime Drama Horror Thriller   SakichiSato 
19932,7298,Action Crime Thriller   BibiNaceri 
19933,7307,Action Adventure Drama War    
19934,7439,Action Crime Thriller   JonathanHensleigh 
19935,7458,Action Adventure Drama War   Homer 
19936,7586,Drama Thriller War    
19937,8586,Comedy    
19938,8775,Thriller War    
19939,8963,Drama Romance Sci-Fi Thriller   MogensRukov 
19940,26047,Horror Sci-Fi    
19941,26491,Comedy Romance War    
19942,27447,Documentary   KateDavis 
19943,27530,Action Comedy Romance   Hyo-jinKang 
19944,27721,Drama Mystery Romance War   SébastienJaprisot 
19945,27849,Drama   RyuichiHiroki 
19946,31337,Drama    
19947,31610,Drama   YeLou 
19948,33928,Documentary Sci-Fi   RogerNygard 
19949,34511,Action Horror Sci-Fi   SteveGerber 
19950,43014,Horror Mystery Sci-Fi Thriller    
19951,44255,Crime Drama Romance    
19952,46803,Drama    
19953,52241,Crime Drama Thriller   ScottFrank 
19954,53140,Action Adventure Comedy Fantasy Romance   DavidN.Titcher 
19955,53406,Drama   KazukiKaneshiro 
19956,55820,Crime Drama   JoelCoen 
19957,60145,Crime Drama Horror    
19958,67314,Comedy Romance   KatarzynaGrochola 
19959,67363,Comedy Drama   JanJakubKolski 
19960,67878,Western    
19961,70565,Comedy   AndyStock 
19962,71180,Drama    
19963,73504,Drama Romance   JacquesRivette 
19964,75349,Horror Sci-Fi Thriller   ChristosN.Gage 
19965,79073,Documentary   TomDiCillo 
19966,80144,Comedy Drama Romance    
19967,80398,Action Crime Thriller   Franz-OlivierGiesbert 
19968,81049,Drama   MarkoNabersnik 
19969,81788,Crime Drama Romance Thriller   PaulHaggis 
19970,81853,Drama Fantasy Romance Sci-Fi    
19971,82235,Drama Musical Romance    
19972,83540,Drama Romance War    
19973,83660,Horror Sci-Fi    
19974,83821,Drama    
19975,84779,Crime Drama   OdileBarski 
19976,88724,Documentary   Q-Tip 
19977,89501,Documentary   YonyLeyser 
19978,89930,Action Comedy Documentary Drama   MichaelBarnett 
19979,90264,Children Fantasy Musical   SidSmith 
19980,91444,Comedy Drama   JoyceCarolOates 
19981,92309,Horror Thriller   TiWest 
19982,92683,Drama   A.L.Kennedy 
19983,96314,Comedy Drama Romance   RashidaJones 
19984,101381,Documentary Drama   CostanzaTheodoliBraschi 
19985,102765,Drama    
19986,104741,Drama    
19987,104903,Drama Musical   GlennLeyburn 
19988,106163,Drama   ZhangkeJia 
19989,106897,Comedy Drama Romance   NatBennett 
19990,107879,Adventure Sci-Fi    
19991,108579,Action Thriller   AmirShervan 
19992,109362,Crime Mystery Thriller   YeLou 
19993,110058,Drama   RasmusBirch 
19994,110403,Action Comedy Western    
19995,111924,Comedy   KenScott 
19996,112909,Action Drama Romance   AnuragBasu 
19997,112959,Crime Drama   JohnSayles 
19998,114277,Drama Musical Romance   StuartMurdoch 
19999,116399,Drama   PavelBardin 
20000,116421,Horror   TaiKatô 
20001,117430,Animation Comedy   WilliamH.FrakeIII 
20002,117474,Action Comedy Sci-Fi   FungLam 
20003,117845,(nogenreslisted)   DavidFranks 
20004,126066,Animation Children Comedy    
20005,127029,Action Sci-Fi    
20006,129303,Drama   JacobRoebuck 
20007,123,Drama Mystery Romance   Kar-WaiWong 
20008,342,Comedy   P.J.Hogan 
20009,373,Thriller   JohnDahl 
20010,379,Action Sci-Fi Thriller   MarkVerheiden 
20011,454,Drama Thriller   JohnGrisham 
20012,832,Crime Thriller   CyrilHume 
20013,965,Drama Mystery Thriller    
20014,971,Drama    
20015,1018,Children Comedy Mystery    
20016,1264,Action Drama Mystery Romance Thriller    
20017,1448,Documentary   BethGage 
20018,1629,Comedy Romance   MarkJoffe 
20019,1678,Drama Romance   AmyTan 
20020,1753,Comedy   DaveChappelle 
20021,1958,Comedy Drama    
20022,1992,Horror Thriller    
20023,2179,Thriller    
20024,2411,Action Drama    
20025,2476,Action War    
20026,3100,Drama   NormanMaclean 
20027,3191,Drama   MarionHänsel 
20028,3360,Drama Romance    
20029,3643,Action Drama War    
20030,3770,Horror Sci-Fi Thriller    
20031,3785,Comedy Horror   ShawnWayans 
20032,4056,Crime Drama Mystery Thriller   FriedrichDürrenmatt 
20033,4175,Comedy Drama   SpaldingGray 
20034,4468,Drama Thriller    
20035,4813,Sci-Fi    
20036,4980,Adventure Comedy Fantasy Sci-Fi   ChrisMatheson 
20037,5277,Action Thriller    
20038,5297,Drama Thriller   PeterBogdanovich 
20039,5712,Mystery Thriller    
20040,5944,Action Drama Sci-Fi Thriller   GeneRoddenberry 
20041,6192,Romance   SusanneBier 
20042,6338,Children Comedy   JeffGarlin 
20043,6666,Comedy Drama Fantasy    
20044,6697,Drama   PrestonA.WhitmoreII 
20045,6955,Drama Thriller   AnnaChi 
20046,7050,Comedy Musical Romance    
20047,7450,Comedy Romance   AlineBroshMcKenna 
20048,7708,Comedy Fantasy    
20049,8035,Crime Horror Thriller   GraziellaMagherini 
20050,8370,Action Comedy Crime Drama   TakeshiKitano 
20051,8797,Documentary    
20052,8938,Documentary   JonathanCaouette 
20053,25998,Drama Romance    
20054,26009,Drama War    
20055,26043,Action Adventure    
20056,26220,Action Crime Drama    
20057,27236,Drama   KiyoshiKurosawa 
20058,27317,Drama Horror Mystery Romance Thriller   RyûMurakami 
20059,27790,Children Comedy Crime Drama Fantasy   FrankCottrellBoyce 
20060,27808,Comedy Drama Romance   JamesL.Brooks 
20061,31655,Drama    
20062,33767,Comedy    
20063,33815,Comedy Drama Romance   MichaelMcQuown 
20064,34004,Action Thriller   RichardGreenberg 
20065,34579,Drama Thriller   TonyPiccirillo 
20066,36902,Comedy    
20067,39390,Drama   RobHardy 
20068,42518,Comedy Romance    
20069,43677,Drama War   ParisQualles 
20070,45503,Drama   KevinBernhardt 
20071,46065,Drama   JerriNielsen 
20072,46788,Horror Sci-Fi    
20073,48084,Drama    
20074,51094,Comedy Drama Romance   SueKramer 
20075,55040,Drama    
20076,61024,Action Comedy Crime   SethRogen 
20077,61035,Crime Horror Thriller   CliveBradley 
20078,62721,Comedy Thriller   TonyMartin 
20079,66618,Action Crime Drama   Chia-LuChang 
20080,67429,Animation Musical   NinaPaley 
20081,68791,Action Adventure Sci-Fi Thriller   JohnBrancato 
20082,72601,Action Adventure Animation Comedy Thriller   LloydGoldfine 
20083,73270,Drama   ClaudiaLlosa 
20084,76171,Comedy Drama   PaulHarather 
20085,81851,Western    
20086,81981,Comedy    
20087,82330,Comedy Drama   MichikoYamamoto 
20088,83478,Action   TonyJaa 
20089,83531,Comedy Drama    
20090,85476,Drama    
20091,90474,Crime Drama   Maïwenn 
20092,90886,Documentary   KatyChevigny 
20093,91208,Drama    
20094,94746,Adventure Thriller   JulienRappeneau 
20095,96501,Comedy Drama   GuillaumeCanet 
20096,96975,Comedy Drama Romance   LisaAzuelos 
20097,97752,Drama Sci-Fi IMAX   LanaWachowski 
20098,99030,Comedy Drama   QuentinDupieux 
20099,99912,Horror   AndyMuschietti 
20100,100169,Documentary   AmberLynn 
20101,101160,Documentary   JennilynMerten 
20102,101233,Drama    
20103,101536,Adventure Children Drama   WattKey 
20104,101599,Drama Mystery Thriller   JohnEnbom 
20105,101728,Adventure Comedy Fantasy   BryanMichaelStoller 
20106,101904,Documentary Drama   RokoBelic 
20107,101967,Adventure Sci-Fi    
20108,103228,Action Adventure Sci-Fi IMAX   TravisBeacham 
20109,104491,Comedy Drama    
20110,106848,Sci-Fi    
20111,107782,Crime Sci-Fi    
20112,109524,Drama    
20113,110968,Action Adventure Drama   JanetScottBatchler 
20114,112328,Action Adventure Comedy    
20115,112538,Horror    
20116,115879,Adventure Animation Children Comedy Fantasy   DylanBrown 
20117,117180,Thriller   ChristianCharles 
20118,117584,Adventure Children Drama Fantasy   CristianoAbud 
20119,117877,Adventure Animation   JoannSfar 
20120,118346,Horror   TobeHooper 
20121,118696,Adventure Fantasy   FranWalsh 
20122,121029,Documentary   WillLovelace 
20123,122421,Adventure Sci-Fi    
20124,126030,Animation Comedy   ClaudeCloutier 
20125,126090,Animation    
20126,127011,Drama Mystery War   KinjiFukasaku 
20127,128989,Comedy   RiadSattouf 
20128,130588,Romance Thriller   AndreaDiStefano 
20129,158,Adventure Children   JosephOriolo 
20130,199,Drama Musical Romance    
20131,242,Drama Musical   AndréeCorbiau 
20132,270,Drama Romance   GlennGordonCaron 
20133,284,Action Crime   TôruMurakawa 
20134,690,Drama Romance   MargarethevonTrotta 
20135,1086,Crime Mystery Thriller    
20136,1563,Drama   FinnTaylor 
20137,1684,Drama Romance   EileenAtkins 
20138,1983,Horror    
20139,2049,Comedy Musical    
20140,2065,Comedy Drama Fantasy Romance    
20141,2222,Comedy    
20142,2416,Comedy    
20143,2538,Documentary   MatthewDiamond 
20144,2709,Children Comedy   JerryJuhl 
20145,3250,Drama   PiersPaulRead 
20146,3535,Crime Horror Mystery Thriller   BretEastonEllis 
20147,3665,Horror Sci-Fi Thriller   NealMarshallStevens 
20148,3822,Drama Romance   SergeFrydman 
20149,4417,Horror    
20150,4434,Action Comedy Sci-Fi Thriller    
20151,4640,Action Crime Thriller   TakeshiKitano 
20152,4710,Drama Western    
20153,4863,Comedy Crime    
20154,5081,Drama Romance   TomButterworth 
20155,5118,Comedy Romance    
20156,5159,Animation Children Comedy Musical   JimCox 
20157,5205,Comedy Horror    
20158,5295,Drama Thriller   VictoriaStrouse 
20159,5377,Comedy Drama Romance   PaulWeitz 
20160,5414,Action Comedy Crime   GaryM.Goodman 
20161,5491,Drama Musical Romance    
20162,5519,Drama    
20163,6054,Children Mystery    
20164,6114,Drama    
20165,6174,Crime Thriller    
20166,6286,Comedy Crime Drama   AkiKaurismäki 
20167,6489,Comedy   StevenBaer 
20168,6556,Romance   KeiKumai 
20169,6971,Drama Thriller   LarsvonTrier 
20170,7243,Drama    
20171,7308,Adventure Comedy    
20172,7315,Comedy Drama   JackieKallen 
20173,7820,Crime Drama    
20174,7839,Comedy    
20175,7844,Action Comedy   CoreyYuen 
20176,8045,Action Drama War    
20177,8142,Action Crime   IchiroRyu 
20178,8617,Drama    
20179,8714,Drama Musical    
20180,25783,Horror Thriller    
20181,26101,Comedy Western    
20182,26215,Drama    
20183,26326,Drama    
20184,26336,Comedy Crime Mystery    
20185,26435,Comedy Romance    
20186,27831,Crime Drama Thriller   J.J.Connolly 
20187,31205,Action Crime Mystery   RowdyHerrington 
20188,31263,Comedy Drama   PabloBerger 
20189,31619,Comedy Drama   DanWakefield 
20190,32302,Documentary   WalterRayWilliams 
20191,34051,Drama Romance    
20192,36683,Drama   E.M.Forster 
20193,37785,Crime Drama Thriller    
20194,39731,Drama Film-Noir Romance    
20195,40148,Crime Drama Thriller   LucBesson 
20196,43883,Comedy    
20197,47503,Drama   MuraliK.Thalluri 
20198,47629,Drama   QueenElizabethII 
20199,48520,Comedy   DonCalame 
20200,52078,Drama Romance   ShûheiFujisawa 
20201,53894,Documentary Drama   MichaelMoore 
20202,54020,Action Crime Drama    
20203,55112,Comedy Drama Romance   DavidRen 
20204,55549,Documentary   Fahrenheit9/11 
20205,56145,Horror Sci-Fi   FrankDarabont 
20206,56651,Comedy Drama    
20207,61167,Drama Mystery   AlbertTorres 
20208,61301,Comedy Horror   GraceLee 
20209,65259,Drama   ErikHemmendorff 
20210,67706,Drama Film-Noir    
20211,68667,Comedy Drama   BillGuttentag 
20212,71823,Drama Romance   YvanAttal 
20213,74064,Drama Thriller   DeanO'Flaherty 
20214,74300,Comedy   BarryPrimus 
20215,74857,Action Drama    
20216,76827,Comedy Drama   VeikkoAaltonen 
20217,77307,Drama   EfthymisFilippou 
20218,77941,Horror Mystery Thriller   HenryJames 
20219,79731,Drama Western    
20220,80476,Comedy Crime Horror Thriller   TonyKrantz 
20221,82070,Crime Drama    
20222,82154,Drama   AhmedKhan 
20223,83264,Comedy Drama Musical   AmitabhBhattacharya 
20224,83302,Drama Romance   MassyTadjedin 
20225,84855,Drama   WarisDirie 
20226,85994,Comedy Sci-Fi   MikeDavis 
20227,86139,Drama    
20228,87012,Documentary   MandyHughes 
20229,87878,Drama War    
20230,88135,Drama Romance    
20231,89300,Drama   JaapvanHeusden 
20232,91010,Drama   SamLevinson 
20233,91331,Thriller    
20234,92410,Documentary    
20235,93267,Drama   AlexKendrick 
20236,93420,Adventure Documentary   TravisRice 
20237,95744,Comedy   JulieDelpy 
20238,96687,Comedy   DennisLee 
20239,97938,Adventure Drama IMAX   YannMartel 
20240,98861,Comedy    
20241,100205,Action Adventure Horror    
20242,101299,Comedy   SergioTeubal 
20243,103083,Drama   JavedAkhtar 
20244,104270,Horror    
20245,104495,Comedy Musical   MarlonRivera 
20246,104520,Adventure Comedy   TerryGilliam 
20247,105254,Adventure Comedy   SebastiánSilva 
20248,105359,Drama   JennyDeller 
20249,105497,Comedy Documentary   KumailNanjiani 
20250,107625,Comedy   ZhoraKryzhovnikov 
20251,109159,Comedy   DidierBourdon 
20252,110603,Drama   HunterDennis 
20253,110744,Comedy Drama    
20254,113105,Crime Mystery    
20255,113280,Drama   FabienneWen 
20256,114177,Action Mystery Thriller    
20257,114793,Animation Romance Sci-Fi   YasuhiroYoshiura 
20258,117879,Documentary   LenBlum 
20259,118842,Comedy    
20260,119605,Comedy Drama    
20261,120208,Drama    
20262,120534,Drama   HenrikIbsen 
20263,120831,Comedy   JeffGarlin 
20264,123949,Drama   AndreiGruzsniczki 
20265,126108,Documentary   JacoboRispa 
20266,128836,Documentary   LizMarshall 
20267,129925,(nogenreslisted)   AlejoMoguillansky 
20268,135,Comedy   HughWilson 
20269,248,Comedy   MichaelJ.DiGaetano 
20270,499,Comedy Romance   AmySchorFerris 
20271,522,Action Drama   GeoffreyWright 
